ID_Cliente	N_pedidos	Valor	Dist_m_restaurante	Tempo_m_entrega
138701	1	54	1.5	27
138703	3	803	2.4	52
138758	6	5272	3.6	31
138886	1	538	2.4	43
138997	2	2667	3.4	30
139009	4	1551	1.8	50
139112	28	2811	1	18
139122	3	790	2.5	41
139135	2	1684	1.7	23
139190	7	5103	2.7	46
139208	2	1015	3	26
139325	4	4456	1.9	21
139441	8	2466	0.2	27
139626	2	258	3.7	49
140554	3	2151	3.8	33
140557	2	504	2.5	23
140571	1	105	2.5	19
140742	3	43	0.4	34
141014	36	278	2.7	59
141150	1	120	2	31
141219	5	1663	3.8	48
141462	5	575	2.6	19
141505	1	419	2.5	38
141583	29	21795	2.2	56
141632	3	741	2.1	16
141759	40	526	3.3	56
141824	13	3881	2.3	56
141918	16	8539	3.8	38
142122	4	48	2.2	16
142564	2	915	1.9	39
142644	6	2264	1.2	28
142678	2	142	3.3	17
142692	2	551	4	22
142716	6	1375	1	34
142726	2	1151	2.1	47
142813	5	965	1.7	27
143074	18	6592	3.3	37
143164	6	2578	3.5	35
143473	3	769	3	20
143773	14	8999	1.4	46
143836	6	976	3	36
143923	40	5822	2.8	56
144040	1	51	0	20
144098	7	280	2.2	32
144121	15	1085	1.9	59
144159	3	1691	1.7	31
144435	11	3762	1.3	39
144495	50	9676	1.4	20
144613	5	627	0.8	18
144652	12	6128	2.7	51
144872	3	93	3.5	64
145077	4	436	3.1	58
145140	3	231	2.6	19
145184	26	2648	0.9	38
145189	1	539	1.2	36
145321	1	103	3.4	61
145322	1	1397	2.1	26
145422	5	576	1.8	40
145451	1	1142	3.3	46
145476	44	11140	2	26
145728	1	254	1.6	59
145763	4	3016	2.8	39
145771	22	13776	2.7	43
145801	1	157	3.7	54
145889	14	2728	2.4	35
145928	1	68	3.4	36
145939	11	10254	2.5	19
146320	2	376	0.7	50
146391	8	6576	1.6	39
146435	1	407	3.1	58
146583	13	6923	2.2	24
146836	2	486	1.4	27
147022	1	87	1.4	51
147164	3	52	1.2	43
147178	7	422	3.2	38
147380	10	2199	1.5	20
147490	8	2414	2.8	27
147686	1	601	1.2	65
147704	18	2818	1	50
147723	1	485	4	42
147777	1	100	2.4	57
147784	8	559	1.8	26
147857	18	6030	1.8	41
147902	10	6661	2.4	37
147980	2	2420	4	60
148115	40	3910	2.7	44
148153	5	4460	2.4	24
148199	5	203	3.3	38
148297	4	1135	3.1	33
148391	2	2499	2.9	21
148712	9	7893	2.6	50
148975	23	7602	3.9	19
149039	5	941	1.6	16
149188	2	1071	2.9	48
149479	6	2166	1.7	25
149574	1	38	2	42
149640	2	745	2.6	55
150031	9	1415	2.8	52
150034	3	215	2.7	22
150082	5	1000	2.9	54
150095	8	2376	2.5	41
150271	3	1179	2.4	59
150582	16	5949	2.6	18
150594	17	1387	3.1	62
150637	1	185	4.1	41
150663	1	777	2.4	19
150817	4	2602	2.4	33
150860	5	2280	2.5	40
151277	1	14	1.8	30
151440	1	312	1.8	16
151555	34	3088	2.1	25
151922	1	99	2	33
152089	4	399	1.6	36
152404	2	868	2.9	56
152587	10	2988	1.4	54
152597	1	138	1.2	21
152731	6	2431	1.2	19
152764	30	3583	3.7	50
152867	3	1722	3.9	61
153038	5	386	2.6	45
153284	1	378	2.8	24
153444	2	350	2.6	18
153460	2	806	2.3	51
153484	17	503	2.5	46
153509	25	4549	2.7	30
153724	32	17225	3	54
153808	2	1501	2.5	37
153914	3	1500	2.7	18
153967	2	2440	1.5	15
153968	20	2782	2.8	33
154132	2	725	3.1	41
154163	13	8625	0.8	37
154175	47	28554	2.6	18
154252	4	2194	2.1	44
154383	2	223	4	21
154524	3	1077	2.4	47
154556	3	2111	2.2	47
154766	19	8086	0.7	40
155095	2	151	1.7	29
155222	3	1916	3	46
155274	3	1254	3.4	38
155378	2	656	3.6	47
155491	3	2856	2.1	43
155497	1	323	2.2	38
155787	4	4508	4.3	21
156018	2	272	2.3	50
156072	1	39	2.3	39
156132	21	1305	1.7	34
156134	10	10	1.6	33
156211	2	102	4.1	62
156329	10	3622	1.9	39
156679	2	664	1.8	43
156763	15	8557	2.3	28
156916	39	12274	2.1	52
156946	93	11426	2.6	23
157196	2	627	3.2	37
157209	13	180	1.5	45
157277	5	174	0.7	32
157410	90	36545	1.7	19
157426	1	510	2.6	67
157617	3	1770	2.1	46
157965	7	3078	3.4	57
158053	1	150	2.1	46
158162	2	1907	3.2	31
158276	2	143	3.8	24
158667	2	1039	4	57
158683	2	520	2.9	29
158705	2	335	2.6	54
158762	18	10252	1.4	23
158777	11	2404	2.7	23
159090	9	4620	1.3	40
159095	53	26965	2.2	38
159219	2	40	2.8	19
159486	2	93	2.2	37
159491	3	218	3.7	58
159713	29	6019	1	42
159776	80	8899	2.1	60
159816	9	3121	1.2	30
159821	7	1760	2.3	45
160048	1	812	3	45
160054	1	563	1.6	30
160088	4	1237	1.3	59
160161	8	989	2	40
160277	5	1790	1.6	39
160342	3	773	1.2	22
160427	1	935	3.4	57
160444	5	1058	2.6	51
160456	45	22401	2.9	23
160719	1	233	1	55
160780	2	513	2.5	24
160813	31	18527	0.3	48
161197	20	20434	3.1	29
161495	1	478	1.3	37
161676	4	1068	2.3	38
161819	1	271	1	46
162077	8	6017	0.5	47
162148	12	342	1.6	49
162201	1	217	3	29
162362	1	286	3.2	34
162639	4	342	2.7	30
162653	1	26	0.6	40
162953	15	2430	2.6	64
163081	2	1836	2.5	21
163127	2	352	3.4	45
163157	11	3952	1.6	24
163191	6	787	1.9	48
163192	3	128	2.1	39
163193	7	3768	2.7	42
163343	5	327	0.9	31
163452	3	703	2.4	41
163591	24	11423	2.7	43
163636	3	880	2.4	35
163702	6	8841	3.1	46
163850	3	651	2.7	48
164243	3	3036	3	39
164475	9	539	4	56
164514	14	8508	2.2	20
164952	1	15	0.3	42
164980	21	5376	2.6	47
165038	5	2489	0.4	42
165054	7	3661	3.2	53
165112	3	288	1	48
165141	33	11949	1.8	47
165377	54	9180	1.6	55
165442	78	26495	2.4	25
165537	3	854	1.3	39
165714	28	93	2.2	18
165944	1	20	0	42
166041	92	24513	2.6	39
166353	19	1414	2	20
166429	16	5675	3.2	61
166731	2	811	2.2	29
166759	1	89	2.9	48
166842	26	6121	3.2	63
167028	7	1614	2.3	57
167274	7	3403	2.9	40
167580	7	3812	1.9	25
167631	211	56404	2.2	42
167704	1	33	3.2	48
167825	2	474	1.7	58
168077	1	158	1.1	40
168125	43	48624	1.9	47
168312	5	2327	2.9	18
168517	3	1666	1.6	18
168583	8	1890	3.8	24
168631	1	151	2.4	50
168636	23	12876	3.1	61
168686	4	1140	3.3	28
168689	18	6449	2.9	21
168805	3	874	2.4	52
168986	1	5629	3.2	49
168999	14	8710	2.5	23
169132	6	2563	2.8	39
169136	2	280	0.7	32
169336	52	30815	3.1	58
169585	10	3014	3.3	62
169594	2	543	2	34
169614	7	1651	2.7	29
169884	27	19866	3.2	51
169908	1	1179	1.7	17
169931	7	2148	3.6	16
170024	35	14542	2.7	47
170294	1	201	5.1	18
170404	13	1003	2.5	48
170572	6	1355	0.5	44
170777	1	251	2.4	50
171015	3	144	2.7	33
171153	2	1016	1.3	33
171213	13	6121	2.4	21
171549	3	673	2.5	35
171558	1	163	3.4	51
171577	29	1629	1.6	20
171672	4	186	2.1	40
171819	1	206	2.4	40
172042	10	7374	2.6	41
172075	59	27054	1.5	36
172316	48	10168	2.9	21
172410	46	10838	3.7	35
172456	3	1133	1.8	42
172919	1	1364	3.4	25
172951	15	2990	1.1	16
173035	1	2598	0.2	50
173156	6	3930	1.9	52
173216	13	696	1.8	54
173877	6	690	2.3	21
173924	1	97	3.7	39
173945	6	1326	1.2	32
173961	9	4164	1.9	41
174390	36	7160	0.9	40
174620	3	1313	2.6	43
174914	10	1374	2.9	46
175019	4	196	2.4	41
175031	4	2772	3.2	24
175210	1	264	2.8	18
175338	1	483	2.4	29
175362	4	1114	1.6	31
175569	24	6997	2.4	17
175711	25	20146	2.2	20
175872	21	10093	0.5	57
176421	16	4762	3.5	30
176445	5	1443	2.9	25
176546	24	16007	2.6	48
176964	4	577	3.2	36
177051	14	5504	1.3	50
177127	17	7155	2.8	17
177430	11	2931	2.4	30
177499	1	503	0.4	40
177738	2	550	2.2	30
177754	16	5305	2.9	19
177845	8	1029	3.3	39
177997	12	1553	1.7	47
178058	5	1565	1.1	16
178088	11	6892	1.9	24
178183	1	506	2.4	30
178254	9	2044	0.9	48
178255	2	200	1.1	37
178601	7	1226	2.1	45
178807	1	175	3.7	79
179024	10	6775	1.2	57
179226	6	506	1.5	60
179350	1	380	2.6	44
179461	2	459	2.4	41
179564	1	1067	3.1	17
179646	30	11549	1.2	20
179737	1	708	3.5	45
179803	37	13069	2.3	15
180016	5	133	3.1	52
180104	2	215	1.6	30
180176	2	889	3.3	34
180318	1	199	1.8	25
180630	7	1363	3.2	22
180653	1	1844	3.8	43
181022	15	4808	1.5	53
181210	8	330	2.7	23
181339	8	1691	1.9	22
181357	50	4053	2.3	34
181382	7	3099	2.5	57
181858	1	471	4.8	30
181961	7	4650	2.6	57
181991	17	10776	3	25
182074	5	1807	2.2	49
182178	2	288	1.1	46
182371	5	3106	2.3	18
182449	13	118	1.3	43
182526	5	1051	1.2	44
182746	1	229	1.7	33
182883	1	237	1.9	24
183035	1	993	1.5	23
183721	4	1783	1.7	49
183886	3	2026	2.8	33
184030	1	443	3.1	32
184607	6	695	2.3	60
184673	3	1379	3.8	26
184766	2	543	3.1	18
185103	12	8376	1.7	17
185169	14	7777	2.7	50
185341	1	355	1.2	28
185399	3	1845	1.5	31
185415	36	12713	2.7	37
185654	3	495	3	37
185693	26	26362	1.7	22
186110	2	21	1.2	19
186149	9	1781	1.4	38
186394	2	698	3.4	17
186659	17	4296	2.8	29
186771	3	1575	2.6	39
186846	1	274	1.2	53
186941	7	2995	2.9	56
186966	17	12651	0.6	55
187051	3	4909	2	61
187079	13	2945	3	19
187175	2	1434	0.9	41
187280	16	6098	2.6	26
187452	11	3679	2.2	57
187488	1	39	0.6	57
187548	4	1305	3.9	41
187562	5	1747	0.8	24
187657	1	247	1	33
187808	4	1137	2	19
187812	3	857	2.2	45
187915	2	678	1.3	23
188275	3	549	3.6	43
188370	18	1895	2.8	28
188377	24	13886	2.7	17
188421	6	5142	1.6	19
188616	9	1204	2.7	15
188755	4	722	1.7	30
188866	2	481	3.9	18
188881	5	1610	3.3	20
188906	19	11008	2.2	34
188963	5	1045	1.4	19
188986	21	1481	2	17
189009	10	6392	3.3	50
189305	1	235	0.8	38
189344	1	576	2.6	18
189353	2	1583	2.8	42
189438	3	226	3	18
189514	11	2766	2.7	20
189525	1	157	2.2	62
189670	47	21958	1.5	24
189683	19	1712	1.5	16
190006	66	23240	2.3	18
190053	55	18474	3	20
190071	1	689	2	21
190208	18	1888	3.8	22
190447	21	991	3.5	42
190638	22	7689	2.1	34
190690	31	20528	2.7	29
190706	8	690	2.5	16
190899	4	3769	1.7	44
191013	12	3541	3.8	16
191193	2	814	2.5	21
191630	8	81	2.7	48
191661	2	1239	4.3	34
191728	9	3116	2.8	32
192338	28	14574	3.5	36
192342	1	38	4.5	40
192350	1	338	0.2	25
192407	53	44866	2	55
192837	6	691	1.6	31
192936	7	239	2	59
192967	1	752	0.1	54
193408	3	575	0.5	25
194269	12	3471	1	24
194280	26	6837	3.1	53
194309	3	607	3.5	33
194679	2	2057	1.3	58
194817	8	3308	3.8	19
194978	2	1969	3.1	58
195166	9	6199	3.5	20
195177	5	53	1.4	32
195186	5	526	2	33
195383	18	4503	1.9	21
195504	1	116	3	37
195591	20	7130	2	55
195622	2	1399	3	54
195676	8	2862	2.8	37
195815	7	196	1.8	19
195840	43	16297	2.2	22
195877	9	1673	2.4	48
196018	1	400	4.4	27
196167	11	1361	1.6	33
196477	4	1369	3.3	56
196485	2	817	1.6	39
196521	7	751	2.6	22
196550	13	39904	2.4	22
196819	3	461	0.3	27
197040	1	61	0.6	28
197105	5	800	4	43
197172	2	1036	3.7	45
197486	2	261	0.5	46
197504	2	1585	1.4	38
197743	1	166	1.1	35
197991	45	13512	2.3	40
198127	4	1993	2.8	27
198518	3	434	3.2	49
198621	3	303	2.9	58
198725	1	353	2	47
198785	1	129	3.6	29
198943	14	237	1.9	17
198948	6	2896	1.9	56
199347	1	374	0.4	25
199625	1	537	3.1	56
199759	6	3419	2	37
199829	8	671	2.8	37
199895	1	343	1.6	39
199934	5	858	3.5	50
199967	3	441	0.4	31
200101	1	77	1.9	33
200486	8	4029	2.4	58
200716	4	41	3	19
200745	11	3899	2.6	43
201098	5	882	3.8	65
201392	22	17493	3.3	40
201484	11	6792	3.4	53
201671	1	301	0.7	31
201673	3	2444	1.7	44
201796	7	4269	2.9	58
201963	3	1646	3.3	45
202033	4	377	1.5	24
202113	3	1035	1.6	44
202409	7	934	1.8	30
202629	1	146	1.1	41
203057	1	1291	2.6	39
203097	2	771	4.5	20
203234	11	2106	2.9	44
203257	15	2096	1.9	31
203273	1	102	1.3	42
203320	12	2538	1.9	29
203402	2	326	2.9	35
203414	1	85	1	37
203610	1	88	1.6	22
203617	3	1401	2.6	52
203837	3	611	3	30
203869	1	114	1.6	21
204084	2	1061	3.8	32
204167	33	6810	1.9	33
204579	1	437	1.1	29
204587	5	1821	2.1	23
204609	3	1078	2.5	20
204654	4	1216	3.2	19
204780	7	701	2.8	38
204916	1	529	1	44
205128	2	599	2.6	46
205215	1	671	1.1	20
205414	5	1276	1.6	50
205415	18	8249	2	34
205433	3	366	2.9	25
205505	13	3719	2	19
205544	2	228	2.9	62
205780	10	6470	1.2	25
206071	1	275	2.2	50
206073	7	1864	2.3	18
206155	3	1023	1.7	29
206318	1	165	1.3	18
206329	2	138	4	50
206375	5	658	1.6	48
206397	3	233	1.3	50
206495	14	859	1.7	42
206965	96	11001	2.4	54
207063	82	6604	2.2	33
207229	22	1173	3.4	44
207230	11	745	1.8	52
207477	1	454	3.8	40
207491	6	2531	3.3	25
207570	1	394	0.6	41
207886	2	808	2.4	39
207900	3	13	1.6	19
208026	1	209	2.3	38
208166	2	355	1.8	53
208185	1	36	1.6	21
208245	9	3739	2	16
208338	2	805	1	59
208427	1	620	1.2	17
208500	3	2097	1.5	28
208560	19	5758	3.6	48
208571	1	227	0.7	22
208672	2	223	2.2	55
208965	20	11817	2.8	53
209859	2	354	2.9	65
209896	2	601	3.7	26
210113	6	1734	1.2	30
210129	10	11972	1.5	38
210253	3	437	1.2	43
210386	3	930	2	47
210789	1	51	0.3	40
211175	7	1397	0.8	56
211276	10	469	2.2	36
211336	8	1138	1.4	36
211603	3	552	1.8	35
211660	16	3105	2.7	54
211702	9	3887	2.7	42
211834	27	6791	2.4	34
211841	99	70000	2.9	52
212006	1	166	2.6	34
212144	2	296	3.8	53
212188	10	3579	2.1	44
212456	3	344	1.6	55
212479	1	618	1.4	47
212667	13	6307	3.4	57
212790	1	10	1.2	17
212983	1	70	0.9	50
213193	10	2850	2	34
213378	1	717	0	45
213757	6	3971	1	35
213815	1	62	3.2	19
213867	1	236	3.4	17
214043	7	4004	3.4	66
214267	5	2723	3.7	23
214353	2	610	3.3	43
214621	2	2266	2.1	51
214750	2	937	1	41
214813	24	181	1.4	48
214838	5	6554	3.5	61
214883	2	3024	1.4	53
214951	9	1153	1.5	20
215024	4	2025	4	61
215178	4	80	2.3	29
215263	3	2675	1.9	17
215492	10	8361	1.7	23
215754	21	9607	2.5	26
215917	4	968	3.3	55
215982	4	760	3.5	17
216207	2	2161	1.8	52
216390	5	1658	2.8	32
216807	11	757	2.7	25
217527	6	6812	1.9	54
217551	7	5329	2	43
217699	20	9063	1.8	28
217793	16	873	3.2	59
217825	2	912	3.2	22
217991	14	2656	1.7	32
218241	4	1197	3.1	27
218871	13	2413	2.1	36
219022	10	1016	3.1	42
219176	24	16853	3.1	54
219353	1	187	0.8	42
219370	21	5949	1.9	17
219631	5	1407	3.2	42
219675	6	2611	2.4	40
219757	1	284	1.9	27
220125	7	435	0.9	50
220246	6	4272	2.4	41
220351	1	365	2.6	46
220375	1	232	4	15
220962	1	936	3.2	17
221089	1	682	3.7	28
221202	31	14100	0.8	38
221245	14	5579	2.4	54
221247	1	119	0.8	35
221296	1	434	3.5	23
221430	1	68	1.1	24
221439	6	635	2.5	38
221568	1	63	1.8	41
221588	6	768	2.3	66
221596	3	753	2.1	17
221628	7	1923	2.8	48
221638	8	3002	3	32
221667	7	3934	1.9	41
221734	1	332	1	47
221898	21	9537	2.7	40
222013	13	3851	2.4	49
222450	1	419	2.1	54
222504	5	1467	0.4	61
222713	2	621	2.1	44
222723	14	5177	2.6	34
223020	2	204	1.9	35
223170	46	19758	2.1	58
223619	1	2592	2	31
223633	2	261	1.8	60
223675	1	187	4.6	67
223703	2	47	3.4	53
223975	5	1450	3.4	59
224018	1	263	4.7	44
224349	3	834	0	23
224494	1	18	1.3	51
224504	3	1301	1.4	41
224685	1	60	3.5	56
224737	1	78	0.6	36
224741	2	713	3.1	47
224839	12	813	2.8	42
224890	4	591	2.9	26
224975	1	86	2.4	31
225085	2	83	1.1	53
225302	7	4165	1.8	31
225425	2	639	4.5	57
225742	5	1160	1.7	61
225796	10	8099	2.4	26
226099	11	4670	3.1	34
226245	1	590	2.1	43
226532	1	285	2.5	36
226723	15	2116	3.2	21
226824	3	783	2.3	26
226915	1	258	4	47
227125	6	3092	1.4	22
227170	27	9805	3	39
227369	3	1268	3.9	15
227403	2	484	2.3	41
227483	42	11608	2.4	31
227637	25	15263	2.3	48
227836	49	3641	1.3	50
228185	3	1263	1.5	22
228242	2	366	3.2	53
228347	8	4275	2.7	19
228372	9	350	1.5	16
228465	10	10	2	19
228467	1	70	2.2	56
228500	4	1636	2.6	45
228746	3	372	3.6	31
229378	14	2555	2.9	59
229562	3	723	3.3	17
229569	10	2011	1.2	53
229671	1	477	2.8	16
229734	1	1227	2.7	37
229940	25	10102	1.8	35
230029	1	383	0.4	41
230394	1	15	2.1	18
230757	1	56	2.7	52
230813	5	197	1.3	28
230822	7	1452	3.4	36
231002	17	10596	3.4	51
231049	29	3476	3.3	23
231161	3	1728	2.4	55
231218	1	68	1	27
231476	9	148	1	45
231558	23	9289	2.3	47
231604	2	1335	2.6	40
231816	8	4473	3.1	49
231832	3	297	1.1	51
232061	1	412	0.4	33
232080	1	218	2.1	40
232193	1	33	3.1	56
232304	5	2481	1.6	41
232419	2	57	1.2	29
232607	13	1523	2	15
232615	1	304	3	17
232679	5	1104	2.1	49
232725	9	18	2.8	32
232922	9	1383	3	45
232956	3	1681	2.4	30
233121	16	9434	0.4	36
233216	2	278	3.3	27
233266	1	479	1.1	36
233332	6	983	2.7	40
233364	4	1164	1.5	32
233557	1	292	0	25
233601	20	6274	1.2	46
233610	7	1573	2.3	36
233675	4	1849	2.7	38
233852	2	759	3.3	53
233926	7	4854	2.1	43
233932	14	320	1.8	51
234810	26	3184	1.8	31
234900	1	183	3.5	54
235137	3	2942	2.4	38
235337	2	168	2.9	52
235536	7	2024	2	56
235659	16	5862	1.5	17
235783	14	6645	2.4	39
235806	15	2665	1.5	23
235967	1	247	4.1	21
235972	3	1925	2	49
236090	2	574	2.3	52
236113	14	1129	1.3	37
236143	14	5355	1.7	51
236182	5	884	1.1	32
236188	2	36	2.6	34
236199	5	3388	2.1	31
236396	17	8416	0.8	51
236436	1	185	2.2	50
236824	8	2321	1.8	35
236847	2	798	1.9	55
237053	12	1801	2.8	17
237077	1	1352	3.9	38
237086	35	8825	3.6	44
237108	2	1361	2.4	44
237266	1	220	3.7	21
237408	1	356	0.7	40
237561	6	518	2.5	46
237816	1	139	3.7	49
237898	16	3162	3	31
238024	13	6259	2.3	33
238381	1	304	2.4	56
238407	8	125	1.4	26
238437	56	18194	3.2	40
238557	6	979	1.8	47
238563	1	760	0.7	30
238611	3	1365	0.6	38
238697	23	11915	2.1	52
238893	5	2825	2.2	18
238968	19	9578	2.9	29
238995	19	4375	3.5	30
239167	8	2527	1.7	28
239286	65	4545	2.2	18
239300	16	10371	2.6	57
239361	1	1079	2.1	68
239384	10	485	2.8	17
239433	1	116	0.1	54
239695	1	10	0	21
239861	4	1957	2.2	43
239980	8	5576	0.7	17
240433	15	11034	4.1	46
240561	10	4059	2.9	49
240572	18	10168	1.6	47
240822	4	2275	2.2	43
240852	14	2485	2.9	32
240867	1	57	1.6	42
240933	7	3174	2.8	48
240935	6	1324	1.6	36
241362	6	2359	2.4	52
241575	4	1412	3.1	51
241631	6	5636	3	15
242001	1	1086	3.6	24
242109	9	2090	2.4	56
242199	8	5510	3.1	52
242238	13	371	1.2	35
242324	3	1424	2.2	44
242454	1	308	3.9	23
243109	1	353	1.9	50
243114	11	1529	3	55
243220	1	26	3.8	45
243519	1	23	4.6	29
243556	4	1305	2.4	48
243976	5	1300	3.9	42
244103	3	132	1.1	40
244128	1	219	5.3	45
244571	1	373	3.7	18
244687	19	13493	3.2	30
244921	2	306	2.1	29
245065	2	1021	1.5	22
245090	4	1909	3.9	58
245147	7	1302	1.6	32
245270	2	651	2.2	62
245326	1	98	4.1	28
245712	2	3369	1.7	37
245983	1	301	0.5	35
246292	11	299	1.7	45
246484	6	628	3.3	47
246538	28	5259	1.7	38
246587	21	1907	1.2	21
246609	2	1627	2.8	32
246839	50	8244	2.7	54
247039	34	11149	3.5	23
247226	1	332	3.9	51
247407	1	167	2	44
247480	8	2791	3.6	49
247891	3	1491	2.9	41
247934	5	932	3.5	28
248546	33	9818	2.2	29
248752	81	52426	2.8	33
248823	4	751	2.3	51
249046	15	4765	2.2	21
249062	16	670	2.3	52
249166	3	1198	1.4	55
249299	14	898	3.3	17
249301	8	5194	0.5	51
249303	1	295	3.7	44
249342	7	3885	3.7	52
249347	3	329	2.4	39
249380	86	17463	1.2	23
249472	3	1591	4.3	40
249516	5	2574	1.9	19
249837	2	2592	4.3	60
249838	12	3354	3	22
250165	17	3579	1.8	38
250234	1	125	2.8	34
250446	3	535	2.4	25
250479	22	8396	2.5	32
250513	1	410	2.6	47
250818	56	3977	2.3	49
250831	2	74	2.3	35
250900	3	379	2.5	19
251090	8	2225	2.9	19
251193	13	716	1.6	30
251328	3	4323	0.8	40
251344	1	12	2.9	35
251393	2	297	0.9	35
251669	14	1878	3.4	49
251718	5	1152	2	26
252163	1	122	1.2	55
252335	2	661	2	19
252663	9	1380	2.4	35
252889	1	1000	4.3	22
253026	1	202	3.4	17
253056	2	709	0.3	32
253145	2	16	1.9	27
253396	13	4455	2.4	45
253877	2	672	3.8	20
253896	4	3282	1.9	36
254185	5	2119	1.3	39
254253	3	2182	2.6	39
254266	1	656	2.7	45
254368	1	579	1.6	60
254384	56	4574	2.3	54
254636	22	2817	2.1	29
254821	1	1122	2.6	30
254825	11	730	2.8	57
254849	1	390	0.6	52
254949	4	1079	1.8	24
255276	11	4190	1	52
255358	9	1074	1.2	43
255536	7	4536	2.5	31
255700	2	440	2.3	26
256028	3	1679	3	48
256179	7	1539	2.2	47
256241	4	1060	2.5	27
256283	7	1901	2.6	47
256346	3	85	1.7	41
256356	2	360	3.3	36
256527	1	1167	2.9	57
256758	8	3257	1	16
256913	1	301	3.3	35
257466	1	39	3.4	27
257495	3	1566	3	23
257497	15	21964	2.2	56
257623	12	2213	2.2	45
257636	11	1811	1.8	24
258378	1	698	1.2	53
258536	3	216	1.9	47
258560	1	254	1.1	41
258709	3	929	3.9	17
258712	5	1334	0.5	44
258950	1	405	1	54
259076	7	618	2.7	32
259115	11	251	2.8	20
259122	12	3759	2.6	25
259409	1	676	2.2	50
259528	27	9206	1.9	23
259604	2	1235	2.8	70
259667	7	5238	3.3	56
259686	10	1915	2.8	53
259689	2	825	2.6	26
259941	1	518	3.4	38
260059	21	109	2.5	55
260163	2	617	2.2	26
260275	5	927	2.5	56
260284	1	656	1.4	31
260301	39	12732	1.8	20
260342	9	321	3.1	59
260473	20	3472	1.8	20
260524	2	478	3.5	36
260623	4	3116	1	33
260784	1	214	2.4	36
260910	5	1426	2.9	34
260918	7	1840	2.7	35
261066	11	2826	2.1	21
261131	35	5519	2.4	61
261330	2	113	1.1	34
261530	16	4898	1.9	36
261616	10	6561	3.2	16
261689	1	296	1.3	19
261808	2	162	2	34
261897	1	451	1.9	26
262006	6	161	1.3	21
262054	2	441	2.5	19
262191	21	2882	1.5	22
262256	2	375	2.8	24
262300	4	1096	2.6	43
262461	48	9048	3	60
262769	35	874	2.2	25
263018	16	33880	2.3	22
263051	15	4328	2.2	19
263191	1	44	0.4	23
263657	6	10	3.4	49
263701	7	341	1	34
263716	31	8227	2.7	56
263723	15	8283	1.2	18
263731	10	10515	2.1	52
263759	1	453	3	61
263896	1	109	3.1	40
264018	1	1035	1.7	47
264075	4	1811	2.6	19
264125	22	2158	2.1	47
264180	3	456	2.5	55
264307	3	1218	0.9	18
264327	1	224	3	34
264574	1	854	3.3	19
264791	5	572	3	25
265037	7	1269	1.3	16
265150	1	428	1.4	21
265247	8	4783	3.3	34
266033	1	184	3.9	54
266263	9	1364	1.7	36
266301	3	4212	1.7	50
266463	97	11429	1.8	18
266511	8	1701	2.9	45
266821	1	102	1.3	20
267065	1	376	2.7	48
267095	3	471	1.6	32
267146	2	444	1.9	23
267186	1	653	1.6	36
267267	9	4248	1.8	29
267290	2	321	2.5	44
267365	44	8064	1.8	32
267490	4	1106	3.3	17
267662	1	289	0.7	37
267673	1	306	1.6	52
267679	11	486	2.1	25
267746	1	39	1.5	15
267747	10	2813	1.1	20
267762	11	4001	1.2	55
267793	9	168	1	52
267825	9	5026	2.1	20
267833	7	8063	2.2	35
267836	12	3536	2	32
267878	31	16192	1.2	35
268016	51	14068	2.8	47
268134	8	3695	1.8	44
268618	5	3768	4	17
268622	1	66	3.1	26
268794	4	1487	2.8	37
269198	4	10	2.8	51
269224	12	1880	1.5	55
269283	34	13471	1.3	21
269298	2	620	1.7	22
269491	9	1419	1.7	19
269506	3	1681	3.8	37
269768	2	417	0.8	37
269826	1	372	1.5	46
270034	2	422	2	27
270213	35	3783	2.3	42
270367	4	2044	3.3	47
270433	12	1576	1.4	26
270473	1	222	3.9	24
270546	15	916	3	25
270648	5	57	1.8	39
270754	60	5930	3	39
270762	7	5792	4.2	20
270781	1	23	3.2	45
270875	1	309	2.7	53
271339	2	320	2.1	54
271424	14	17944	2.2	18
271444	1	415	2.7	24
271457	3	1447	3.5	22
271554	1	190	2	27
271712	49	2909	2.1	37
271734	1	154	1.7	15
271834	1	338	2.2	58
271929	13	4942	2	27
272221	27	2202	2.7	28
272241	39	11372	2.4	19
272684	21	5181	2.5	40
272797	6	2830	2.3	46
272839	1	149	1.6	40
272877	3	929	0.8	19
272880	6	841	2.7	23
272906	10	1584	3.8	35
273371	20	6038	3.1	56
273378	8	573	1.8	46
273577	1	249	0.5	42
273579	4	2350	2.2	20
273622	1	35	3.2	47
273854	37	10074	1.9	29
274398	1	179	2.2	15
274606	14	3251	3.4	24
274639	47	7531	3.1	37
274642	3	1560	1.7	57
274645	9	2732	2.2	21
274859	33	9365	1.9	17
274869	1	77	0.4	43
275172	2	1116	1.1	46
275191	7	1434	2.8	22
275205	1	12	2.4	49
275282	3	609	1.4	34
275569	4	611	1.3	37
275585	4	763	1.8	51
275591	6	577	2.9	31
275900	7	2286	4.5	29
275950	1	182	3.2	34
276107	3	203	1.9	28
276409	30	4891	2	21
276876	3	3358	1.3	56
276893	2	636	2.6	34
277202	1	106	0.8	38
277212	5	1763	4.2	23
277338	7	4999	1.1	21
277675	1	171	3.1	18
277913	7	3367	3.1	24
278204	4	769	2.4	31
278459	35	1741	2.3	49
278527	5	3127	2.4	45
278529	1	197	3.1	37
278579	2	320	0	50
278681	8	440	1.6	46
279163	9	174	2.2	37
279184	10	847	2.1	47
279226	15	2798	1.6	27
